14.9	0.2	1.22	0.02
12.5	0.2	1.03	0.02
10.0	0.2	0.824	0.020
7.62	0.20	0.618	0.020
4.90	0.10	0.396	0.010
2.62	0.05	0.205	0.005
1.06	0.05	0.085	0.005
