15.3	0.2	0.832	0.020
12.4	0.2	0.680	0.020
10.5	0.2	0.576	0.020
7.58	0.10	0.412	0.020
4.72	0.10	0.262	0.010
2.48	0.05	0.135	0.005
1.26	0.05	0.072	0.005
