15.2	0.2	1.54	0.02
12.6	0.2	1.26	0.02
9.28	0.20	0.940	0.020
7.32	0.20	0.740	0.020
5.12	0.10	0.508	0.010
2.61	0.05	0.256	0.005
1.03	0.05	0.099	0.005
