550.0572063	0.000106667
576.4918694	0.00025
628.3228349	0.00049
666.3076474	0.000816667
709.647872	0.000963333
774.6690656	0.00203
830.5168441	0.002983333
928.034381	0.003573333
1050.798309	0.005426667
1209.397771	0.005976667
1682.398189	0.00496
2044.441715	0.003776667
3601.086909	0.001413333
4658.198813	0.000853333
#1209.397771	0.001853333
#1390.661315	0.002033333		
