515.2957727	0.00006
538.5230376	7.66667E-05
553.0285411	0.000273333
571.5052912	0.00074
636.6400222	0.00146
676.4425114	0.002243333
780.1121136	0.005043333
879.9513357	0.007646667
1040.320986	0.0099
1209.397771	0.010393333
1255.095485	0.01038
1316.302606	0.009843333
1414.011332	0.008723333
1682.398189	0.007793333
2070.542785	0.005556667
2661.384088	0.003673333
3601.086909	0.002236667
5019.170926	0.001213333		
