4.697269	4.410316	5.651023 red
4.698649	4.410316	5.648835
4.697269	4.410316	5.649382
4.70415	4.398376	5.650476
4.70415	4.404364	5.651569
4.70689	4.398376	5.649929
4.709622	4.392352	5.651569
4.710985	4.386291	5.649929
4.713706	4.386291	5.649382
4.715063	4.386291	5.650476
4.716419	4.374058	5.650476
4.717773	4.374058	5.651023
4.719125	4.361674	5.650476
4.724515	4.355424	5.649929
4.729876	4.386291	5.649382
4.732546	4.361674	5.651569
4.732546	4.355424	5.651569
4.735209	4.355424	5.650476
4.737865	4.349135	5.651569
4.737865	4.355424	5.651023
4.73919	4.349135	5.651569
4.743155	4.342806	5.651569
4.74579	4.342806	5.652116
4.74579	4.342806	5.651569
4.747105	4.330026	5.652116
4.751039	4.330026	5.652661
4.752347	4.330026	5.653207
4.754957	4.342806	5.654297
4.757561	4.336436	5.651569
4.760158	4.336436	5.653752
4.761455	4.349135	5.654842
4.765333	4.342806	5.653207
4.76791	4.317081	5.653207
4.769196	4.330026	5.653752
4.771763	4.336436	5.654297
4.774323	4.303966	5.652661
4.776877	4.336436	5.654842
4.776877	4.317081	5.653752
4.7845	4.303966	5.653207
4.785765	4.310545	5.654842
4.790809	4.303966	5.652661
4.793321	4.303966	5.653752
4.794575	4.290677	5.654297
4.790809	4.303966	5.654297
4.799574	4.290677	5.653752
4.80082	4.283965	5.652116
4.805789	4.283965	5.654297
4.805789	4.283965	5.653752
4.807027	4.277209	5.653752
4.808264	4.290677	5.654297
4.809499	4.270406	5.654297
4.811965	4.270406	5.653207
4.813195	4.270406	5.654297
4.816878	4.283965	5.653752
4.819326	4.263557	5.653207
4.821768	4.25666	5.654297
4.824204	4.283965	5.654842
4.827846	4.277209	5.65593
4.826633	4.283965	5.654842
4.829057	4.249715	5.654297
4.831476	4.249715	5.65593
4.832683	4.25666	5.65593
4.833888	4.242722	5.654842
4.836294	4.263557	5.654297
4.838695	4.283965	5.65593
4.84109	4.249715	5.65593
4.843479	4.242722	5.657017
4.845863	4.242722	5.657017
4.845863	4.242722	5.656474
4.849428	4.249715	5.65756
4.850613	4.242722	5.656474
4.854161	4.228588	5.653752
4.857696	4.23568	5.656474
4.858872	4.228588	5.65593
4.86239	4.221445	5.654842
4.863561	4.228588	5.65593
4.865897	4.228588	5.654842
4.867063	4.228588	5.65593
4.870553	4.199705	5.65593
4.874031	4.207004	5.654842
4.876343	4.192352	5.653752
4.877497	4.184945	5.654297
4.882099	4.192352	5.653752
4.885537	4.199705	5.653207
4.886681	4.192352	5.653207
4.888964	4.184945	5.654297
4.890103	4.177482	5.654297
4.891241	4.184945	5.65593
4.894648	4.184945	5.654842
4.895781	4.199705	5.65593
4.896913	4.177482	5.65593
4.900301	4.184945	5.65593
4.903677	4.192352	5.655386
4.903677	4.177482	5.656474
4.903677	4.199705	5.655386
4.908161	4.184945	5.65593
4.9048	4.184945	5.65593
4.910395	4.184945	5.65593
4.91151	4.169963	5.657017
4.912624	4.147061	5.655386
4.914849	4.177482	5.65593
4.917068	4.154754	5.657017
4.917068	4.154754	5.656474
4.919283	4.169963	5.65756
4.920389	4.162387	5.65756
4.923698	4.154754	5.65756
4.925898	4.162387	5.65756
4.925898	4.147061	5.656474
4.928093	4.147061	5.656474
4.930283	4.184945	5.657017
4.932469	4.169963	5.657017
4.93465	4.139309	5.655386
4.93465	4.139309	5.65593
4.940081	4.147061	5.658103
4.940081	4.123623	5.656474
4.943326	4.147061	5.657017
4.944405	4.147061	5.656474
4.94656	4.147061	5.657017
4.94656	4.169963	5.657017
4.94656	4.169963	5.659188
4.94656	4.147061	5.660271
4.947636	4.123623	5.658103
4.949784	4.154754	5.659188
4.955134	4.131497	5.660271
4.951927	4.123623	5.658103
4.955134	4.131497	5.660271
4.9562	4.139309	5.660271
4.9562	4.107686	5.65593
4.960455	4.115686	5.658103
4.960455	4.107686	5.659188
4.963635	4.115686	5.659188
4.965749	4.115686	5.660271
4.967858	4.099622	5.660271
4.969963	4.107686	5.65756
4.975206	4.115686	5.657017
4.976252	4.115686	5.658646
4.979381	4.107686	5.657017
4.982501	4.099622	5.656474
4.983539	4.083295	5.65756
4.986646	4.107686	5.657017
4.988712	4.07503	5.657017
4.989743	4.107686	5.65756
4.991803	4.07503	5.656474
4.993858	4.115686	5.657017
4.994884	4.091491	5.65756
4.995909	4.107686	5.65756
4.994884	4.083295	5.658103
4.995909	4.107686	5.65973
4.995909	4.091491	5.659188
4.995909	4.107686	5.660813
5.001019	4.066697	5.658103
5.004072	4.07503	5.657017
5.006102	4.058293	5.657017 red
