9
2.9170,20.77,2.988638629,20.77,2.935020929,20.77,2.898345625,20.77,2.925254136,20.77,2.904524616,20.77,2.84512657,20.77,2.904524616,20.77,2.818218059,20.77
4.4545,36.529,4.564670659,36.529,4.488223553,36.529,4.385628743,36.529,4.455688623,36.529,4.411177645,36.529,4.454091816,36.529,4.540718563,36.529,4.505788423,36.529
5.6875,44.652,5.82827476,44.652,5.720646965,44.652,5.622404153,44.652,5.705670927,44.652,5.65615016,44.652,5.626198083,44.652,5.744608626,44.652,5.698682109,44.652
7.3983,54.607,7.57827476,54.607,7.437899361,54.607,7.309504792,54.607,7.420726837,54.607,7.357028754,54.607,7.346845048,54.607,7.474041534,54.607,7.41793131,54.607
10.426,69.513,10.65147882,69.513,10.45763389,69.513,10.29576339,69.513,10.44764189,69.513,10.37969624,69.513,10.35971223,69.513,10.50359712,69.513,10.44564349,69.513
14.740,89.524,15.014,89.524,14.758	89.524,14.62,89.524,14.784,89.524,14.736,89.524	14.61,89.524,14.8	89.524,14.738,89.524
18.330,109.04,18.63763484,109.04,18.3379944,109.04,18.23811426,109.04,18.41390332,109.04,18.38194167,109.04,18.27806632,109.04,18.42189373,109.04,18.37794646,109.04
21.0392,129.048,21.3389288,129.048,21.01518785,129.048,20.95523581,129.048,21.10711431,129.048,21.12709832,129.048,20.9392486,129.048,21.0951239,129.048,21.13109512,129.048
23.468,158.83,23.776,158.83,23.42,158.83,23.416,158.83,23.54,158.83,23.604,158.83,23.4,158.83,23.544,158.83	23.612,158.83
