.03125,88.057873843596,79.530939754312,68.2835942466532,56.8153840765174,47.3573415236444,35.6152235023378,29.151037967174,33.7798229167434,108.515851821596
.15625,88.0483880558983,79.527111766848,68.2725137843503,56.8290581209975,47.3709073917275,35.5722693085613,29.563446428028,34.0141952363943,108.442467879017
.28125,88.1468115731406,79.471709978962,68.2685576995711,56.824553551971,47.2514330017799,35.9108340320994,30.011398320128,33.5585025478272,108.659504056401
.40625,88.4746863580161,79.4419966936841,68.2568012199339,56.8396194666942,47.3458656249018,35.6720699372745,30.3079510945415,33.5035624238642,108.494027192051
.53125,88.1490651817679,79.3977744218313,68.3810512628429,56.8084005773017,47.3667750759824,35.7088718233418,29.9463180911596,33.7059547471505,108.257113701881
.65625,87.9211900850077,79.5407845665491,68.2625904500408,56.843243831849,47.4097390008679,35.7922855229702,29.9176592637801,34.0019246509026,108.464207253864
.78125,87.8686261310649,79.4107897269818,68.2962738099725,56.8322041263127,47.2249890538612,35.8091935471876,29.8976452552157,33.6156085740987,108.814453208397
.90625,88.2111566283357,79.3352031444872,68.2950262995859,56.7900196672347,47.2984307214715,35.4177800924504,30.1040489027558,33.6201283129235,108.681455953437
1.03125,87.8282352674127,79.3989440429859,68.3136201602059,56.8248961740647,47.3673927503618,35.5465222807581,29.9632711825772,33.633481188617,108.858701905555
1.15625,87.5879653798492,79.4403431080261,68.2942408633281,56.7776905838402,47.3633878808251,35.5356577440389,29.7900640215355,34.1030104855173,108.872577404238
1.28125,87.555357000234,79.402702476101,68.2431239344203,56.8164367372321,47.3043037980415,35.6864541015782,30.0411355686497,33.8791495051344,108.798675718803
1.40625,87.6165179235277,79.2644505201131,68.3040906859072,56.8201409841725,47.3394565220447,35.5136281362989,29.5788811559128,33.6702142788365,108.837182130087
1.53125,87.8807344849183,79.3242075127426,68.2999927788487,56.8722461422875,47.3607772013407,35.7116227660528,30.2595757082687,33.596603125576,109.049697732813
1.65625,87.5661619084459,79.2665568954516,68.3934574017617,56.8238773336382,47.348090965514,35.5871482355502,29.9140772918698,33.6149173832801,108.414266621209
1.78125,87.3222578802109,79.2554793366482,68.2612887451814,56.7351764960153,47.4916742167239,35.6436659249202,29.9432535914956,33.5661667132801,108.681373193995
1.90625,87.1741747119235,79.196353116093,68.1673254514725,56.9215039255858,47.3414730981339,35.6041867148626,29.9169807752666,33.6836677073407,108.805942598039
2.03125,87.5466502025124,79.2184796471247,68.2616304628907,56.8446379201685,47.3890354807463,35.6705098754839,30.6303247140056,33.5367821787991,108.857546873421
2.15625,87.1734136000648,79.2308570535416,68.2643154859872,56.8359908579406,47.3403825676624,35.5366540951716,30.2188588237543,33.1879482292646,109.012810365493
2.28125,87.1243152284509,78.9908017161247,68.292925063672,56.7964376777897,47.4273101367908,35.3688557687428,30.0015816177184,33.1223931496344,109.004805075743
2.40625,86.9071407912856,79.0941568492977,68.2377315615949,56.6377927574107,47.3886199979577,35.6159582103418,29.9404599448845,33.6007887828647,108.918552494845
2.53125,86.9835826865973,79.0236288894355,68.3433528268176,56.8257754990124,47.4017689466211,35.5904641926742,30.3457435577275,33.088465417509,109.277619976646
2.65625,86.8796218814227,79.0761264549508,68.2862800009837,56.6616953261869,47.4514261537374,35.5979321151361,30.0353785554806,33.5894899300256,109.063074998912
2.78125,86.8035218253741,79.0513361420125,68.3021480852747,56.9118288315984,47.3413476683434,35.4900019345259,29.9721348616422,33.8514713194858,108.833817011199
2.90625,86.6487095123181,79.0591483128528,68.297888973008,56.9294285750797,47.3728902096131,35.5263182848647,30.0178655377338,33.6952910539411,109.100554866057
3.03125,86.5635768022468,79.0123737676903,68.2753526251972,56.8967698906729,47.2820010333296,35.9758090103099,29.8489557169689,33.7361351816798,108.779083071503
3.15625,86.6912312643721,79.0263220268057,68.2894505868906,56.8807496328436,47.4082493756789,35.4374649140864,30.6095969492702,33.7115548673274,109.045790136241
3.28125,86.4101139650528,78.8633919537068,68.2215182466015,56.8077535363705,47.3055923163845,35.708908122891,29.8490084610714,33.7647769844387,109.06932349281
3.40625,86.176335860995,78.8851060198321,68.2243627054803,56.8511551364299,47.3541834521901,35.5583622172549,30.0971396880109,33.5910563125424,108.992420971836
3.53125,86.2158987262491,78.8863233488458,68.2207957193272,56.8765191462777,47.3579992419591,35.8106316630578,29.9545639699137,33.7319341954563,108.663065266882
3.65625,86.1210756697071,78.8230204070465,68.2181638331879,56.8427584669208,47.5427275764001,35.4635056573919,29.9163176742242,33.7261393907068,108.926365164901
3.78125,85.649101322708,78.8064108940588,68.214457040907,56.8329822580294,47.3927746266927,35.406899584417,29.2637054317677,33.9381109173026,109.318637499512
3.90625,85.9913043331954,78.7342611321393,68.0810183858935,56.8631890892441,47.3642504725646,35.5815751252592,29.9775092846043,33.8318439799709,108.739122410736
4.03125,85.782325761363,78.7800189324369,68.212614280463,56.874764808073,47.3599290402834,35.6854717270584,30.1517039812095,33.6019973177649,109.336609852291
4.15625,86.0505618613601,78.659441669492,68.1806803402222,56.8302372164668,47.3344359112562,35.3628439385475,30.4680733687421,33.5923819269011,109.178977933052
4.28125,85.6577684622687,78.5533827709099,68.2320732952914,56.8405402392555,47.3597581560875,35.6659453011151,29.9493146967009,33.3640842599275,109.639730077922
4.40625,85.8628468977453,78.5875174817214,68.122120383766,56.8278632777234,47.3278375540849,35.5622490511188,30.4689349584451,33.5733859191935,109.237230113756
4.53125,85.4706122136875,78.6764832161249,68.1681822702528,56.8907215141369,47.4245437007124,35.6089238041529,29.5066516060901,34.2880325050687,109.000529072697
