-1.318758763	-2.523348781	0.001315578
-1.167491087	-2.53369137	0.001325356
-1.055517328	-2.548162158	0.001339234
-1.008773924	-2.558806314	0.001349591
-0.966576245	-2.564363525	0.001355049
-0.89279003	-2.575962343	0.001366554
-0.829738285	-2.592695748	0.001383424
-0.774690718	-2.613289518	0.001404638 red
-0.725842151	-2.634383436	0.001426895
-0.70333481	-2.656828844	0.001451179
-0.681936665	-2.665554279	0.00146079
-0.642065153	-2.696153532	0.001495267
-0.605548319	-2.751980309	0.001561386
-0.571865206	-2.784406384	0.001601787
-0.540607512	-2.826593473	0.001656659
-0.525783736	-2.873053154	0.001720252
-0.511449283	-2.87624064	0.001724741
-0.484126156	-2.92946419	0.001802183 red
-0.458420756	-3.006328301	0.001922739
-0.434152181	-3.049418135	0.001995137
-0.411168274	-3.114137386	0.002110855
-0.400116928	-3.164567159	0.002207193
-0.389339837	-3.175014231	0.00222786
-0.368556231	-3.236443428	0.002354539
-0.348721986	-3.324563036	0.002552639
-0.329754147	-3.346233739	0.002604514
-0.311580178	-3.400951241	0.002741404
-0.302770657	-3.432684047	0.002824833
-0.294136288	-3.457268394	0.002891596
-0.277366077	-3.518606034	0.003066645
-0.261219442	-3.569106271	0.00322034
-0.245651664	-3.618962008	0.003381096
-0.230622674	-3.689321001	0.003624251
-0.216096421	-3.723930718	0.003751284
