#T=2200
5.83607E-07	0.01
6.53082E-07	0.0375
6.99806E-07	0.075
8.38001E-07	0.25625
9.35908E-07	0.4325
1.24895E-06	0.85
1.49482E-06	0.96875
2.34086E-06	0.84625
1.84091E-06	0.96875
3.0843E-06	0.64625
6.07748E-06	0.2625

