"DATA MONITOR"
"NORMAL DATA"
867
3
289,578,867,0,0,0,0
"cal1.vol"
"cm^3"
"Time"
"ms"
:R"Time" "cal1.vol"~cal1.vol~cm^3~press„o~kPa~Temperature~K~
93.080, 109.19324
93.426, 109.19324
93.772, 108.89039
94.118, 108.73896
94.464, 108.73896
94.810, 108.89039
95.156, 108.73896
95.502, 109.04182
95.848, 108.89039
96.194, 108.58753
96.540, 108.73896
96.886, 109.04182
97.232, 109.34467
97.578, 108.73896
97.924, 108.89039
98.270, 108.58753
98.616, 108.89039
98.962, 108.89039
99.308, 109.64753
99.654, 108.58753
0.000, 117.46032
0.346, 116.97192
0.692, 116.48352
1.038, 116.97192
1.384, 117.46032
1.730, 118.43712
2.076, 117.94872
2.422, 118.92552
2.768, 117.94872
3.114, 119.41392
3.460, 120.39072
3.806, 120.39072
4.152, 119.90232
4.498, 120.39072
4.844, 120.39072
5.190, 122.83272
5.536, 122.34432
5.882, 121.85592
6.228, 121.85592
6.574, 122.34432
6.920, 123.80952
7.266, 124.29792
7.612, 123.80952
7.958, 123.80952
8.304, 124.78632
8.651, 125.27473
8.997, 124.78632
9.343, 124.78632
9.689, 127.22833
10.035, 126.25153
10.381, 127.71673
10.727, 128.69353
11.073, 128.20513
11.419, 127.71673
11.765, 129.67033
12.111, 130.15873
12.457, 130.15873
12.803, 130.64713
13.149, 131.62393
13.495, 131.13553
13.841, 132.11233
14.187, 132.11233
14.533, 132.60073
14.879, 133.08913
15.225, 133.08913
15.571, 135.53114
15.917, 135.04274
16.263, 135.53114
16.609, 135.53114
16.955, 136.01954
17.301, 137.48474
17.647, 137.97314
17.993, 137.48474
18.339, 138.46154
18.685, 137.97314
19.031, 139.92674
19.377, 139.92674
19.723, 141.39194
20.069, 140.90354
20.415, 142.85714
20.761, 142.85714
21.107, 143.83394
21.453, 144.81074
21.799, 145.29915
22.145, 144.81074
22.491, 146.27595
22.837, 146.76435
23.183, 146.76435
23.529, 147.74115
23.875, 148.22955
24.221, 148.71795
24.567, 151.15995
24.913, 151.15995
25.260, 151.64835
25.606, 151.15995
25.952, 151.64835
26.298, 153.60195
26.644, 153.60195
26.990, 154.57875
27.336, 155.55556
27.682, 156.53236
28.028, 157.02076
28.374, 156.53236
28.720, 157.02076
29.066, 159.46276
29.412, 159.46276
29.758, 160.43956
30.104, 162.88156
30.450, 161.41636
30.796, 161.41636
31.142, 164.34676
31.488, 164.83516
31.834, 164.83516
32.180, 167.27717
